area,district,min_age,max_age,age_summary,gender,income_category,income_summary,personal_category,personal_summary,household_category,household_summary,support_type,support_summary,application_method,application_summary,benefit_category,benefit_summary,start_date,end_date,date_summary,benefit_details,source,additional_data,keywords,서비스ID
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 장애인복지카드, 국가유공자증 소지자 주민등록등본 상 현재 청주시 거주자 국민기초생활수급자 소년소녀가정, 한부모가족지원법에의한 보호대",모름,아니오,"['문화시설', '이용요금', '감면현도오토캠핑장']",O00035000011
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 장애인, 국가유공자, 다자녀 등 지원내용: 체육시설 감면 - 만 15세부터 만 49세까지의 여성 : 7 감면 - 만 65세 이상 노",모름,아니오,"['각종시설', '이용요금', '감면']",O00035300001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 국민기초생활보장법의 생계.의료급여수급자, 다자녀가구, 한부모가족,심한장애인,국가보훈대장자,독립유공자, 병역명문가 지원내용: 가구당 ",모름,아니오,"['하수도요금', '감면']",O00035500001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 국민기초생활보장법의 생계.의료급여수급자, 다자녀가구, 한부모가족,심한장애인,국가보훈대장자,독립유공자, 병역명문가 지원내용: 가구당 ",모름,아니오,"['상수도요금', '감면']",O00035500002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221028140552 지원대상: 기초생활수급권자, 차상 위 등 취약계층 기준 중위소득 80 이내의 건강보험 대상자 지원내용: 경제적 지원 - 입원 및 외래 진료비 ",모름,아니오,"['보건의료복지', '통합지원']",O00037200002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 국민기초생활수급자(생계, 의료, 주거, 교육 급여) 차상위계층 가구건강보험료 본인부담금 합산액이 기준 중위소득 80 이하 지원내용:",모름,아니오,"['강릉의료원', '보건의료', '복지']",O00037300001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 지역사회 거주 주민 중 서비스 의뢰 신청한 개인(병원이용객) 지역사회 유관 시설, 기관에 종사하는 보건인력(간호사, 간병인보건교사 ",모름,아니오,"['지역주민', '및', '보건인력']",O00037300003
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 기초생활수급자, 의료급여1종, 2종, 차상위계층 포함 기준중위소득 80이하인 저소득층(독거노인, 한부모, 장애인, 다문화, 북한이탈",모름,아니오,"['취약계층', '보건의료복지연계', '서비스']",O00037400001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 아동,청소년으로 의사의 재활치료소견자 지원내용: 소아재활치료실 운영으로 소아재활 치료대상 지원 - 소아재활물리치료 대상 월 5회(년",모름,아니오,"['소아재활치료대상자', '치료', '지원']",O00037400002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: - 본원 또는 타병원 고혈압, 당뇨병 진단자로 관리의뢰자 - 입원치료 중 등록관리가 필요한 만성질환자(주부 진단 중 당뇨, 고혈압)",모름,아니오,"['속초의료원', '만성질환관리', '서비스']",O00037400003
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 관내 노인요양시설, 공동생활가정, 주간보호센터 이용자 지원내용: 관내 협약 노인요양시설 대상자 진료연계 - 저소득층 진료비감면(입원",모름,아니오,['노인요양통합지원사업'],O00037400005
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: - 뇌혈관질환(진단코드 i60-69, s06.3, s06.5) 입원 경력이 있는 환자 지원내용: 중증 퇴원환자 관리로 회복을 돕고자",모름,아니오,"['중증', '퇴원환자', '관리']",O00037400006
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 가정폭력피해자, 성폭력피해자, (노인, 아동)학대피해자 지원내용: 폭력피해자 발생 시 관련 상담소간 협력체계 구축으로 지원 - 진료",모름,아니오,"['가정성폭력', '학대피해자', '의료지원']",O00037400007
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20230822115931 지원대상: 장애인등록증(복지카드) 소지자 지원내용: - 장애정보 병원 전산 등록으로 취약자 위기상황 시 진료대처 효과 - 장애친화병원으로 장애,모름,아니오,"['장애인친화병원', '장애인등록사업']",O00037400008
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20230822134235 지원대상: 사전연명의료의향서 - 19세 이상의 성인 누구나 건강할 때 작성 연명의료계획서 - 말기 또는 임종과정에 있는 환자(의사의 임종기판단,모름,아니오,['호스피스완화의료제공'],O00037400009
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20240214133730 지원대상: - 기준중위소득 75이하, 금융재산 600만원 이하 지원내용: 지원대상 - 기준중위소득 75이하, 금융재산 600만원 이하 서비스내",모름,아니오,"['긴급의료비', '연계', '상담서비스']",O00037400011
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20240514165818 지원대상: 외국인근로자 및 그 자녀와 배우자(외국인), 국적 취득 전 결혼이민자 및 그 자녀, 난민 등 및 그 자녀로서 각종 의료보장제도에 의",모름,아니오,"['외국인근로자', '등', '의료지원']",O00037400013
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 수급자, 의료급여 1, 2종, 차상위 계층 기준중위소득 80 이하인 저소득층(독거노인, 한부모, 장애인, 다문화, 북한이탈주민 등 ",모름,아니오,"['취약계층', '보건의료복지연계', '서비스']",O00037500002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 본원 고혈압, 당뇨 진료환자 지원내용: 검사비, 혈당계 지원 및 혈압계 대여사업 - 원내검사비 지원 (안저검사 포함):진료과 의뢰시",모름,아니오,"['삼척의료원', '만성질환관리', '서비스']",O00037500004
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221103091241 지원대상: 소득수준 무관 (소득수준 상관없이 본 의료원 1회 방문하여 재활의학과 전문의에 의한 평가 시행 후 대상자 여부 확인) 가정에서 생활,모름,아니오,"['삼척의료원', '방문재활', '서비스']",O00037500007
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221103091424 지원대상: 폐렴(j12j18), 천식(j45), 만성폐쇄성폐질환(copd-j44)을 주소로 입원치료를 받는 만 18세 이상 환자 뇌졸중( ic",모름,아니오,"['퇴원환자', '지역사회', '연계']",O00037500009
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221103093531 지원대상: 동해권 임산부 지원내용: 고위험 산모 이송전원 지원 - 지원대상 : 고위험산모( 분만관련 출혈, 중증 임신중독증, 양막의 조기파열,",모름,아니오,"['동해권', '산모의', '안전한']",O00037500010
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221104103941 지원대상: 동해권 요양병원.요양시설 종사자 지원내용: 동해권 요양병원.요양시설 종사자 감염병 관리 역량강화 - 개요 : 고령자가 밀집한 요양병,모름,아니오,"['감염', '및', '환자안전']",O00037500011
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 영월, 정선, 평창군 관내 요양시설에서 본원으로 이송되는 응급환자 지원내용: 응급이송서식지를 활용하여 영월의료원으로 이송되는 영월권",모름,아니오,"['요양시설', '중증응급환자', '이송전원']",O00037600001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 다문화가정 지원센터에서 의뢰한 결혼이민자 및 가족, 새터민 영월경찰서에서 의뢰한 새터민 지원내용: 다문화가족 지원센터(새터민, 결혼",모름,아니오,"['소외계층', '의료서비스']",O00037600002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 영월, 정선, 평창군 내 아동청소년 관련기관 교사 및 실무자 지원내용: 영월정선평창군 아동청소년 관련기관 교사 및 실무자 대상 교육",모름,아니오,"['마음건강', '역량강화교육관련기관', '교사']",O00037600007
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 영월, 정선, 평창군 거주자로, 65세이상 노인골절, 무릎관절증, 폐렴, 당뇨, 뇌질환 코드로 영월의료원에 입원하여 사업에 동의한 ",모름,아니오,"['퇴원환자', '지역사회', '연계']",O00037600008
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 영월권내 협약된 사회복지시설(노인요양 시설)입소자 중 - 국민기초생활보장 수급자 - 건강보험 가입자 지원내용: 외래 및 입원 진료비,모름,아니오,"['협약', '사회복지기관', '진료비']",O00037600009
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 국민기초생활수급자 차상위계층 건강보험 기준중위소득 80이하 건강보험료 본인부담금 이하 지원내용: 강원도영월의료원 의료비 감면 - 의,모름,아니오,"['공공보건의료사업', '지원']",O00037600010
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 지원조건 - 1순위 : 의료급여 수급권자 1,2종 - 2순위 : 차상위계층(기준 중위소득 50이하인자) - 3순위 : 기타 보건소 ",모름,아니오,"['의료취약계층', '보호자없는', '병실']",O00037600011
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 고혈압, 당뇨병, 심뇌혈관질환, 근골격계질환 등 주부진단 대상자 본원 만성질환 등록 대상자 보건소 및 의원으로 부터 의뢰되는 경우(",모름,아니오,"['영월의료원', '만성질환관리', '서비스']",O00037600012
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 영월군 등록장애인 중 - 국민기초생활보장 수급자 - 기준중위소득 80이하인 자 지원내용: 치아우식증, 치아치료에 관련된 진료비 지원",모름,아니오,"['장애인', '치과치료비', '지원']",O00037600013
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 영월군 관내 아동복지시설 이용 아동 지원내용: 건강검진 - 기본 신체계측, 소변검사, 당뇨검사, 혈액검사, 흉부방사선 촬영 등 - ",모름,아니오,"['아동복지시설', '아동', '건강증진']",O00037600014
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 원덕지역출신의 재학생(원덕읍 관내에서 중학교 또는 고등학교를 졸업한 학생)으로서 공고일 기준 원덕읍 관내에 본인 또는 부모중 1인이,모름,아니오,"['원덕읍향토장학회', '장학금']",O00039300001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 영월군에 주소를 둔 관내 고등학생 중 각 학교장이 추천하는 자 공고일 기준 본인 또는 부모가 영월군에 3년 이상 계속하여 주소를 두,모름,아니오,"['재영월장학회', '장학금']",O00039900001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 원주시에 거주하는 초등학교 3학년 중학교 3학년 학생, 주2회 참여가능자, 입단 후 2년이상 참여 가능자 지원내용: 아동, 청소년 ",모름,아니오,"['꿈의', '오케스트라', '원주']",O00040300001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20230323095146 지원대상: 입주작가 총 5인(국내외 타 레지던시 입주 지간과 중복되지 않는 작가 등) 지원내용: 예술작가에게 안정적인 창작환경 제공을 위한 레,모름,아니오,"['남산골문화센터', '레지던시', '운영사업']",O00040300002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20230323095551 지원대상: 원주 내 문화예술인단체, 문화기획활동가, 생활예술동아리 지원내용: 공모를 통해 문화예술인단체 및 생활예술동아리 대상 지원금 교부 신",모름,아니오,['문화예술지원사업'],O00040300003
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 50세 이후 춘천시민 누구나 지원내용: 교육 서비스 지원 : 신중년 및 노인의 생애재설계를 위한 다양한 교육 진행 - 인생 재설계 ,모름,아니오,"['춘천', '시니어', '아카데미']",O00041400001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 지역내 노인학교, 봉사단체, 문화예술단체 등의 문화행사 대관료 감면 지원내용: 기본시설사용료 100감면 신청기한: 상시신청 신청방법",모름,아니오,"['문화시설', '대관료', '감면']",O00042100001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221110175324 지원대상: 지역문화예술단체(인) - 각 공모 분야별 지원목적과 대상에 부합하는 예술인(단체) - 태백시 관내 주소지의 전문, 생활예술단체 및 ",모름,아니오,"['문화예술', '지원']",O00042600001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221111110022 지원대상: 중고등학생 장학금 지급 - 성적향상자 및 학교장 추천 장학생 - 1인 50만원 연1회 대학생 장학금 - 태백시민의 자녀로 대학 신입,모름,아니오,"['태백시', '향토', '장학금']",O00042800001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 관내 중학생, 도내 고등학생(세부기준공고확인) - 공고일 기준 보호자가 평창군에 3년 이상 계속해서 거주 국내 대학생(세부기준공고확",모름,아니오,"['평창인재육성장학재단', '장학금']",O00043100001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 텃밭 참여 대상 - 경기도민, 경기도 등록 단체 텃밭 우선선발 대상 - 해당시민(용인) - 만70세이상(1953년 12월 31일 이",모름,아니오,"['경기도민텃밭용인흥덕', '경작지', '분양']",O00044100001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 만19세이상 경기도민 아래 요건 중 하나에 해당하는 자 - 신용회복위원회 채무조정 확정 후 6개월 이상 변제계획을 성실하게 이행하고,모름,아니오,"['경기도', '재도전론']",O00044700004
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 경기도 내 금융취약계층(저신용, 장기, 단기 연체자, 신용위기자) 지원내용: 공적채무조정 상담 및 신청, 사적채무조정(신용회복) 연",모름,아니오,"['공적', '채무조정', '및']",O00044700005
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 장애인 관련단체 경기도가 지정한 전문예술법인단체 지원내용: 경기아트센터 내 시설물(대극장, 소극장, 컨벤션홀 등) 대관료 할인 대관",모름,아니오,"['경기아트센터', '내', '시설물']",O00045000001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 본 서비스는 현금의 형태로 지원되는 것이 아닌, 공연 및 전시 입장권 구입 시 적용되는 감면입니다. 경기도내 거주 장애인 및 70세",모름,아니오,"['기획공연', '및', '전시']",O00045000002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 문화소외계층(노인, 장애인, 다문화가정, 농어촌지역 등) 단체/기관 지원내용: 문화소외계층 대상으로 경기도내 31개 시군 어디든 찾",모름,아니오,"['찾아가는', '문화복지공연']",O00045000003
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 장애인 사용 자동차등표지 부착차량 및 장애인 등록증 제시차량 국가유공자 저공해자동차 원자폭탄 피해자 차량(원폭피해자 등록증 및 원폭,모름,아니오,"['주차장', '이용요금', '감면']",O00045000004
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 사업장이 경기도 내 소재한 중소기업소상공인 지원내용: 경기도내 소재 중소기업소상공인 대상으로 신용보증서 발급을 통해 금융기관으로부터,모름,아니오,"['소상공인', '보증지원제도']",O00045200001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 경기도형 예술인 자립지원 - 청년예술인 자립준비금 지원 : 도내 청년예술인(만19세만39세) 200명 - 창작공간 임차료 지원 : ,모름,아니오,"['경기도형', '예술인', '자립지원']",O00045300001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221028084126 지원대상: 의료취약계층 - 의료급여수급자 - 차상위본인부담경감대상자 - 중위소득 65 이하 기준 건강보험료 납입자 기타 지원대상 - 배우자가 ,모름,아니오,"['취약계층', '의료비', '지원']",O00045400017
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221031143815 지원대상: 치과영역 중증장애인 - 장애의 정도가 심한 장애인(뇌병변/지적/자폐성/정신/지체/뇌전증 유형) - 주민등록 상 주소지가 경기도로 되,모름,아니오,"['경기도', '장애인구강진료센터', '지원']",O00045400018
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221104112033 지원대상: 경기도 우수자원봉사자증 소지사 지원내용: 경기도 우수자원봉사자 건강검진비 감면 - 건강검진비 10 감면 신청기한: 상시신청 신청방법,모름,아니오,"['경기도', '우수자원봉사자', '건강검진비']",O00045400019
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221104112946 지원대상: 아이플러스 카드 소지자 (두자녀 이상 가정, 막내 나이 만 15세 미만) 부모와 자녀 지원내용: 경기도 다자녀가정 의료비 감면 - ",모름,아니오,"['경기도', '다자녀가정', '의료비']",O00045400020
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221104114439 지원대상: 유관기관에서 의뢰된 위기청소년 지원내용: 위기청소년 의료비 감면 - 급여 : 100 감면 - 비급여 : 50 감면 신청기한: 상시신,모름,아니오,"['경기도', '위기청소년', '의료비']",O00045400021
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221104115057 지원대상: 유관기관에서 의뢰된 청소년문화의집 대상자 (취약계층 진료비 지원사업 등록대상자 제외) 지원내용: 청소년문화의집 대상자 의료비 감면 ,모름,아니오,"['경기도', '청소년문화의집', '대상자']",O00045400022
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221104115947 지원대상: 경기도장애인복지시설연합회 장애인 및 재직직원 본인 지원내용: 경기도장애인복지시설연합회 대상자 건강검진비 감면 - 종합건강검진비 30,모름,아니오,"['경기도', '장애인', '건강검진비']",O00045400023
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221104120811 지원대상: 경기도장애인복지연합회 의뢰 장애인 - 연간 10명 지원 지원내용: 경기도장애인복지시설연합회 의뢰 장애인 입원비 감면 - 입원 본인부,모름,아니오,"['경기도', '장애인', '입원비']",O00045400024
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221104131448 지원대상: 경기도 의사상자 등록자 지원내용: 경기도 의사상자 의료비 감면 - 본인부담금 20 감면 (건강검진비 제외) 신청기한: 상시신청 신청,모름,아니오,"['경기도', '의사상자', '의료비']",O00045400025
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221104132136 지원대상: 경기도에 거주하는 원자폭탄 피해자와 그 직계비속 지원내용: 경기도 원자폭탄 피해자, 피해자 후손 건강검진비 감면 - 종합건강검진비 ",모름,아니오,"['경기도', '원자폭탄', '피해자']",O00045400026
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221104132751 지원대상: 경기도에 거주하는 원자폭탄 피해자와 그 직계비속 지원내용: 경기도 원자폭탄 피해자 의료비 감면 - 50 감면 - 치과 보철료, 임플",모름,아니오,"['경기도', '원자폭탄', '피해자']",O00045400027
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221104133313 지원대상: 국가유공자 본인(고인) 국민기초새활수급자 본인(고인): 생계급여, 의료급여, 주거급여, 교육급여 수급자 지원내용: 국가유공자 및 국",모름,아니오,"['국가유공자', '및', '국민기초생활수급자']",O00045400028
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221104134230 지원대상: 국가유공자 본인 지원내용: 치과보철료, 임플란트 본인부담금 30 감면 신청기한: 상시신청 신청방법: 방문신청",모름,아니오,"['국가유공자', '치과보철료', '감면']",O00045400029
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221104135422 지원대상: 인천경기지방병무청 소속 병역명문가 본인 및 직계존비속 지원내용: 인천경기지방병무청 소속 병역명문가 의료비 감면 - 입원 : 10 감,모름,아니오,"['경기도', '병역명문가', '의료비']",O00045400031
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20221104140427 지원대상: 인천경기지방병무청 소속 경기도 관내 근무 사회복무요원 지원내용: 인천경기지방병무청 소속 경기도 관내 근로 사회복지요원 의료비 감면 ,모름,아니오,"['경기도', '사회복무요원', '의료비']",O00045400032
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221111114940 지원대상: 유관기관 의뢰대상자(학대피해로 인한 초기진단(초진)에 한함) 지원내용: 경기도 가정폭력피해자 의료비 지원 - 100 감면 - 보약,",모름,아니오,"['경기도', '가정폭력피해자', '의료비']",O00045400033
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221111120120 지원대상: 경기도 성실납세자(단, 유효기간내) 지원내용: 경기도 성실납세자 종합건강검진비 감면 - 개인 종합건강검진비 20 감면 신청기한: 상",모름,아니오,"['경기도', '성실납세자', '종합건강검진비']",O00045400034
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20221111120841 지원대상: 경기도 성실납세자(단, 유효기간내) 지원내용: 경기도 성실납세자 의료비 감면 - 입원 : 본인부담금 10 감면 신청기한: 상시신청 ",모름,아니오,"['경기도', '성실납세자', '의료비']",O00045400035
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 장기요양서비스 : 장기요양등급자 (1-5등급) 지원내용: 방문요양 : 신체활동지원(세면, 목욕, 식사도움, 체위변경), 인지관리지원",모름,아니오,['재가장기요양서비스'],O00045800001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 경기도 내 노인(60세 이상) 및 노인가족, 노인복지 종사자 지원내용: 경기도 거주 노인 및 노인가족 대상 심리/위기/복지정보제공상",모름,아니오,"['노인', '및', '노인가족']",O00045800002
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 경기도민 만4969세 베이비부머세대 지원내용: 경기도 거주 베이비부머 대상 심리정서지원 전화심리상담, 온라인 심리검사, 집단상담, ",모름,아니오,"['베이비부머', '마음돌봄', '전화상담']",O00045800003
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 국가유공자, 독립유공자, 장애인, 의상자 및 의사자유족 지원내용: 고양문화재단 기획공연 입장료 50할인 - 국가유공자 등 예우 및 ",모름,아니오,"['사회적약자', '공연장', '입장료']",O00046400014
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 주소지가 경기도인 예술인 및 단체 지원내용: 경기도 소재 개인 또는 단체 거리예술 활동비 지원 약30만원 - 경기도 소재 거리예술 ,모름,아니오,"['거리로나온예술', '활동비', '지원']",O00046400015
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 국가보훈대상자, 의상자, 장애인, 북한이탈주민, 청년미취업자, 다문화가족, 한부모가족 자녀 지원내용: 채용시 사회적 약자 우대 - ",모름,아니오,"['사회적약자', '등', '채용']",O00046400016
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 고양시민 지원내용: 고양시민 입장료 30할인 - 고양시 거주자 입장료 할인 신청기한: 상시신청 신청방법: 기타 온라인신청방문신청직접,모름,아니오,"['고양시민', '어린이박물관', '입장료']",O00046400017
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 국가유공자, 장애인, 중증장애인(보호자 1인 포함) 지원내용: 미술관 기획전시 입장료 무료 -장애인복지법에 의한 장애인복지카드 소지",모름,아니오,"['사회적약자', '미술관', '입장료']",O00046400018
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 고양시 관내 예술인 및 예술단체 지원내용: 관내 예술인 및 예술단체 30 할인 - 고양시 관내 예술인 및 예술단체에 한하여 3년내 ,모름,아니오,"['공연장', '대관료', '할인']",O00046400019
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 주소지가 고양시인 전문예술인 및 전문예술단체 지원내용: 지역예술인 및 예술활동 활동비 지원 최대 1,500만원 - 주소지가 고양시인",모름,아니오,"['고양문화다리', '활동', '지원']",O00046400020
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,"등록일시: 20220715000000 지원대상: 고양시 초,중,고 동아리 활동 중인 청소년 및 고양시 거주 청소년 지원내용: 호수마당 대관료 무료 - 고양시 초, 중, 고에서 동아",모름,아니오,"['청소년동호회', '호수마당', '대관료']",O00046400021
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 50 감면 - 장애인(장애 1급3급) : 본인 및 동행하는 보호자 1인 50(동일강좌 등록 시) - 장애인(장애 4급6급) : 본인,모름,아니오,"['청소년시설', '평생교육강좌', '이용요금']",O00046500001
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 고양시 관내 청소년동아리 41개 팀 지원내용: 청소년동아리 약 20개 팀 활동비 지원 동아리실 무료 대관 활동을 위한 인적물적 자원,모름,아니오,"['청소년', '동아리활동', '지원']",O00046500010
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 고양시꿈드림을 이용하는 만9세24세 학교 밖 청소년 지원내용: 대상 : 고양시학교밖청소년지원센터에 방문하여 등록한 후 프로그램에 참,모름,아니오,"['학교', '밖', '청소년']",O00046500015
전국,,0,99,,,,,,,,,기타,,온라인 신청,,생활안정,,,,,등록일시: 20220715000000 지원대상: 1. 전액면제 가. 청소년관련법에 따라 등록된 청소년단체가 청소년을 건전하게 육성하기 위해 개최하는 행사 또는 경기 나. 국가 또는,모름,아니오,"['청소년시설', '이용요금', '감면']",O00046500016
